time	1	2	3	4
493.835				529.75
493.835			119	
493.835	238.5			
493.835		414.5		
493.863				529.75
493.863			119	
493.863	238.5			
493.863		414.5		
493.885				529.75
493.885			118.75	
493.885	235			
493.885		417.5		
493.914				529.75
493.914			118.75	
493.914	231.25			
493.914		420.75		
493.94				530
493.94			118.75	
493.94	227.25			
493.94		424.75		
493.969				529.75
493.969			118.75	
493.969	223.25			
493.969		428.5		
493.994				529.75
493.994			118.75	
493.994	223.25			
493.994		428.5		
494.021				529.75
494.021			118.75	
494.021		432.75		
494.021	218.75			
494.047				529.75
494.047			118.75	
494.047		436.5		
494.047	214.5			
494.078				529.75
494.078			118.5	
494.078		440.75		
494.078	210.5			
494.102				529.5
494.102			118.75	
494.102		443.75		
494.102	207.25			
494.131				529.5
494.131			118.75	
494.131		443.75		
494.131	207.25			
494.152				529.75
494.152			118.75	
494.152		446.5		
494.185				529.75
494.185			118.75	
494.185		449.25		
494.185	202			
494.204				529.75
494.204			119	
494.204		450.75		
494.204	200.25			
494.234				529.75
494.234			118.75	
494.234		451.75		
494.234	199.25			
494.26				529.75
494.26			118.75	
494.26		451.75		
494.26	199.25			
494.291				529.75
494.291			118.75	
494.291		452		
494.291	199			
494.323				529.75
494.323			118.75	
494.323		451.25		
494.323	199.75			
494.347				529.75
494.347			119	
494.347		450.25		
494.347	201.25			
494.378				530
494.378			119	
494.378		448.25		
494.378	203.5			
494.401				529.75
494.401			118.75	
494.401		446		
494.401	206.25			
494.429				529.75
494.429			118.75	
494.429		446		
494.429	206.25			
494.46				529.75
494.46			118.75	
494.46		442.75		
494.46	209.5			
494.481				529.75
494.481			119	
494.481		439.5		
494.481	213.25			
494.503				529.75
494.503			118.75	
494.503		435.5		
494.503	217.5			
494.529				529.75
494.529			118.75	
494.529		435.5		
494.529	217.5			
494.557				530
494.557			119	
494.557		431.5		
494.557	221.75			
494.578				529.75
494.578			118.75	
494.578	226.25			
494.578		427.75		
494.604				529.75
494.604			118.75	
494.604	230.25			
494.604		423.5		
494.64				529.75
494.64			118.75	
494.64	230.25			
494.64		423.5		
494.668				530
494.668			118.75	
494.668	237.5			
494.668		416.75		
494.697				530
494.697			118.75	
494.697	237.5			
494.697		416.75		
494.731				529.75
494.731			118.75	
494.731	243			
494.731		411		
494.759				529.75
494.759			118.75	
494.759	243			
494.759		411		
494.783				530
494.783			118.75	
494.783	244.75			
494.783		409.5		
494.809				530
494.809			118.75	
494.809	245.5			
494.809		408.5		
494.843				530
494.843			118.75	
494.843	246			
494.843		408		
494.871				529.75
494.871			118.75	
494.871	245			
494.871		408.75		
494.902				529.75
494.902			118.75	
494.902	243.75			
494.902		410		
494.925				529.75
494.925			118.75	
494.925	243.75			
494.925		410		
494.949				530
494.949			118.75	
494.949	241.5			
494.949		411.75		
494.975				530
494.975			119	
494.975	238.75			
494.975		414		
495.01				529.75
495.01			119	
495.01	235.5			
495.01		417		
495.036				529.75
495.036			119	
495.036	231.75			
495.036		420.5		
495.058				529.75
495.058			119	
495.058	231.75			
495.058		420.5		
495.089				529.75
495.089			118.75	
495.089	227.5			
495.089		424.75		
495.118				530
495.118			118.75	
495.118	223.25			
495.118		428.5		
495.144				529.5
495.144			118.75	
495.144	219			
495.144		432.25		
495.176				529.75
495.176			118.75	
495.176		436.5		
495.176	214.75			
495.207				529.75
495.207			118.75	
495.207		439.75		
495.207	211			
495.234				530
495.234			118.75	
495.234		443.25		
495.234	207.5			
495.262				530
495.262			118.75	
495.262		443.25		
495.262	207.5			
495.293				529.5
495.293			118.75	
495.293		446.25		
495.293	204.5			
495.32				529.75
495.32			118.75	
495.32		448.75		
495.32	202			
495.346				529.75
495.346			118.75	
495.346		450.5		
495.346	200			
495.374				529.75
495.374			118.75	
495.374		451.5		
495.374	199.25			
495.404				529.75
495.404			118.75	
495.404		452		
495.404	199			
495.432				529.75
495.432			118.75	
495.432		452		
495.432	199			
495.456				529.75
495.456			119	
495.456		451.5		
495.456	199.75			
495.485				529.75
495.485			118.75	
495.485		450.25		
495.485	201			
495.519				529.75
495.519			118.5	
495.519		448.75		
495.519	203			
495.545				529.75
495.545			119	
495.545		446		
495.545	205.75			
495.571				529.75
495.571			118.75	
495.571		443		
495.571	209.25			
495.599				529.75
495.599			118.75	
495.599		443		
495.599	209.25			
495.625				529.75
495.625			118.75	
495.625		439.75		
495.625	213			
495.648				530
495.648			118.75	
495.648		436.25		
495.648	217			
495.681				529.75
495.681			118.75	
495.681	221.25			
495.681		432		
495.703				529.75
495.703			119	
495.703	225.5			
495.703		428		
495.734				530
495.734			118.75	
495.734	229.5			
495.734		424		
495.761				530
495.761			118.75	
495.761	229.5			
495.761		424		
495.787				530
495.787			119	
495.787	233.75			
495.787		420.25		
495.814				529.75
495.814			119	
495.814	237.5			
495.814		416.75		
495.846				529.75
495.846			119	
495.846	240.25			
495.846		413.75		
495.873				529.75
495.873			118.75	
495.873	242.75			
495.873		411		
495.898				529.75
495.898			118.75	
495.898	242.75			
495.898		411		
495.924				530
495.924			118.75	
495.924	244.75			
495.924		409.75		
495.953				529.75
495.953			118.75	
495.953	245.5			
495.953		408.5		
495.979				529.75
495.979			118.75	
495.979	246			
495.979		408		
496.01				529.75
496.01			118.75	
496.01	245.25			
496.01		408.25		
496.039				529.75
496.039			118.75	
496.039	243.75			
496.039		409.5		
496.067				529.75
496.067			118.75	
496.067	241.75			
496.067		411		
496.092				529.75
496.092			118.75	
496.092	241.75			
496.092		411		
496.118				529.75
496.118			118.75	
496.118	239.25			
496.118		413.75		
496.14				529.75
496.14			118.75	
496.14	235.75			
496.14		416.75		
496.165				530
496.165			118.75	
496.165	232.5			
496.165		420.25		
496.191				530
496.191			118.75	
496.191	232.5			
496.191		420.25		
496.22				529.75
496.22			118.75	
496.22	227.75			
496.22		424		
496.253				529.75
496.253			118.75	
496.253	224			
496.253		428		
496.284				529.75
496.284			118.75	
496.284		432		
496.284	219.75			
496.31				529.75
496.31			118.75	
496.31		435.75		
496.31	215.5			
496.344				529.75
496.344			118.75	
496.344		439.75		
496.344	211.5			
496.372				529.75
496.372			118.75	
496.372		443		
496.372	207.75			
496.396				529.75
496.396			118.75	
496.396		443		
496.396	207.75			
496.427				529.5
496.427			118.75	
496.427		446.25		
496.427	204.5			
496.455				529.75
496.455			118.5	
496.455		448.5		
496.455	202.25			
496.479				530
496.479			118.75	
496.479		450.25		
496.479	200.25			
496.505				529.75
496.505			118.75	
496.505		451.5		
496.505	199.25			
496.534				529.5
496.534			118.75	
496.534		452.25		
496.534	199.25			
496.559				529.5
496.559			118.75	
496.559		452.25		
496.559	199.25			
496.592				530
496.592			119	
496.592		451.5		
496.592	199.5			
496.62				529.75
496.62			118.75	
496.62		450.25		
496.62	201			
496.645				529.75
496.645			118.75	
496.645		448.75		
496.645	203			
496.671				529.5
496.671			118.75	
496.671		446.25		
496.671	205.5			
496.695				529.5
496.695			118.75	
496.695		446.25		
496.695	205.5			
496.717				529.75
496.717			118.75	
496.717		443.25		
496.717	209			
496.747				530
496.747			118.75	
496.747		440		
496.773				529.75
496.773			118.75	
496.773		436.25		
496.773	216.5			
496.804				529.75
496.804			118.75	
496.804		432.25		
496.804	221			
496.832				529.75
