time	1	2	3	4
2806.583				525.25
2806.583	463.5			
2806.583		218.5		
2806.607			101.25	
2806.607				525.25
2806.607	463.5			
2806.607		218.5		
2806.633			101.5	
2806.633				525.25
2806.633	464.75			
2806.633		215		
2806.653			101.75	
2806.653				525.5
2806.653	465.25			
2806.653		211.75		
2806.675			101.75	
2806.675				525.5
2806.675	465.25			
2806.675		211.75		
2806.695			101.75	
2806.695				525.75
2806.695	463.75			
2806.695		208.25		
2806.721			101.75	
2806.721				526
2806.721	460.5			
2806.721		205.25		
2806.749			102.25	
2806.749				526.5
2806.749	456.5			
2806.749		202.25		
2806.772			102.25	
2806.772				526.5
2806.772	456.5			
2806.772		202.25		
2806.793			102.5	
2806.793				526.5
2806.793	451			
2806.793		200		
2806.818			102.75	
2806.818				527
2806.818	444.25			
2806.818		198.5		
2806.845			103.5	
2806.845				527.25
2806.845	437			
2806.845		197		
2806.868			103.5	
2806.868				527.25
2806.868	437			
2806.868		197		
2806.899			103.75	
2806.899				527.75
2806.899		196.5		
2806.92			104	
2806.92				527.75
2806.92	420.5			
2806.92		196.5		
2806.95			104.5	
2806.95				528.5
2806.95	412.25			
2806.95		197.5		
2806.973			104.5	
2806.973				528.5
2806.973	412.25			
2806.973		197.5		
2806.999			104.75	
2806.999				528.5
2806.999	404.5			
2806.999		199.25		
2807.024			104.75	
2807.024				528.5
2807.024	397.5			
2807.024		201.5		
2807.045			105.25	
2807.045				529
2807.045	391			
2807.045		204		
2807.069			105.25	
2807.069				529
2807.069	391			
2807.069		204		
2807.091			105	
2807.091				528.75
2807.091	385.75			
2807.091		207.25		
2807.118			104.75	
2807.118				528.75
2807.118	381.25			
2807.118		211		
2807.14			104.75	
2807.14				528.75
2807.14	381.25			
2807.14		211		
2807.166			105	
2807.166				528.5
2807.166	378.75			
2807.166		214.75		
2807.191			105	
2807.191				528.5
2807.191	377.5			
2807.191		218.75		
2807.213			104.75	
2807.213				528.5
2807.213	377.5			
2807.213		222.5		
2807.237			104.75	
2807.237				528.5
2807.237	377.5			
2807.237		222.5		
2807.257			104.25	
2807.257				528.5
2807.257		226		
2807.257	379			
2807.28			104	
2807.28				527.5
2807.28		229.75		
2807.28	382.25			
2807.308			104	
2807.308				527.5
2807.308		229.75		
2807.308	382.25			
2807.332			103.5	
2807.332				527.5
2807.332		232.75		
2807.332	386.5			
2807.354			102.5	
2807.354				527
2807.354		234.75		
2807.354	392.25			
2807.378			102.5	
2807.378				527
2807.378		234.75		
2807.378	392.25			
2807.401			102.5	
2807.401				526.5
2807.401		236.5		
2807.401	399			
2807.421			102.25	
2807.421				526.25
2807.421		237.5		
2807.421	406.5			
2807.447			101.75	
2807.447				526
2807.447		237.75		
2807.447	413.75			
2807.475			101.75	
2807.475				526
2807.475		237.75		
2807.475	413.75			
2807.494			101.25	
2807.494				525.25
2807.494		237.5		
2807.494	421.75			
2807.517			100.75	
2807.517				525
2807.517		236.5		
2807.517	429.5			
2807.536			100.75	
2807.536				525
2807.536		236.5		
2807.536	429.5			
2807.559			101	
2807.559				524.75
2807.559		234		
2807.559	436.75			
2807.579			100.5	
2807.579				524.5
2807.579		231.25		
2807.579	443.5			
2807.607			100.5	
2807.607				524.5
2807.607		231.25		
2807.607	443.5			
2807.63			100.5	
2807.63				524.5
2807.63	449.25			
2807.63		228.25		
2807.653			100.75	
2807.653				524.5
2807.653	454.25			
2807.653		224.25		
2807.676			100.75	
2807.676				524.5
2807.676	454.25			
2807.676		224.25		
2807.701			100.5	
2807.701				524.5
2807.701	457.25			
2807.701		220		
2807.724			100.75	
2807.724				524.5
2807.724	460			
2807.724		215.75		
2807.749			100.75	
2807.749				524.75
2807.749	461			
2807.749		211		
2807.772			100.75	
2807.772				524.75
2807.772	461			
2807.772		211		
2807.79			101	
2807.79				525
