time	1	2	3	4
7311.882	399.75			
7311.882		165.5		
7311.907			80.25	
7311.907				485.75
7311.907	397.25			
7311.907		165.25		
7311.939			81	
7311.939				486.25
7311.939	394.5			
7311.939		165.75		
7311.96			81.25	
7311.96				486.75
7311.96	391.5			
7311.96		167.5		
7311.986			81.25	
7311.986				486.75
7311.986	391.5			
7311.986		167.5		
7312.006			82	
7312.006				487
7312.006	388.5			
7312.006		170.25		
7312.029			82	
7312.029				487.75
7312.029	385.5			
7312.029		173.25		
7312.055			82.75	
7312.055				487.75
7312.055	382.5			
7312.055		177.25		
7312.077			82.75	
7312.077				487.75
7312.077	382.5			
7312.077		177.25		
7312.106			83	
7312.106				488.25
7312.106	379.75			
7312.106		181.75		
7312.128			83	
7312.128				488.5
7312.128		186.25		
7312.128	377.25			
7312.161			83.25	
7312.161				488.5
7312.161		191.25		
7312.161	375			
7312.188			83.25	
7312.188				488.5
7312.188		191.25		
7312.188	375			
7312.214			83.75	
7312.214				488.75
7312.214		196.75		
7312.214	373.5			
7312.24			83.5	
7312.24				489
7312.24	372.75			
7312.261			84	
7312.261				489
7312.261		206.25		
7312.261	372			
7312.287			84	
7312.287				489
7312.287		206.25		
7312.287	372			
7312.312			84	
7312.312				489
7312.312		210.5		
7312.312	372.5			
7312.336			84	
7312.336				489
7312.336		214		
7312.336	373			
7312.364			84	
7312.364				489.25
7312.364		217.25		
7312.364	374.25			
7312.384			84	
7312.384				489.25
7312.384		217.25		
7312.384	374.25			
7312.405			84	
7312.405				489.25
7312.405		219.25		
7312.405	376.25			
7312.434			84.5	
7312.434				489.75
7312.434		220.5		
7312.434	378.75			
7312.456			84.75	
7312.456				489.75
7312.456	381.5			
7312.481			84.75	
7312.481				489.75
7312.481	381.5			
7312.51			85	
7312.51				490
7312.51		221.25		
7312.51	384.75			
7312.532			85	
7312.532				490.25
7312.532		219.5		
7312.532	387.75			
7312.566			85	
7312.566				490.5
7312.566		217.75		
7312.566	391			
7312.595			85.5	
7312.595				490.75
7312.595	394			
7312.619			85.5	
7312.619				490.75
7312.619	394			
7312.65			86	
7312.65				491
7312.65		211.25		
7312.65	397.25			
7312.67			86	
7312.67				491.5
7312.67	400.75			
7312.693			86.5	
7312.693				491.5
7312.693	403.25			
7312.693		202.5		
7312.715			86.5	
7312.715				491.5
7312.715	403.25			
7312.715		202.5		
7312.736			87	
7312.736				491.75
7312.736	405.75			
7312.736		198		
7312.763			87	
7312.763				492
7312.763	407.5			
7312.791			87	
7312.791				492
7312.791	407.5			
7312.814			88	
7312.814				492.5
