time	1	2	3	4
1786.818			99.25	
1786.818				537.5
1786.818	435.75			
1786.818		211.25		
1786.841			99	
1786.841				537.25
1786.841	435.5			
1786.841		215		
1786.867			98.75	
1786.867				537.25
1786.867	434.75			
1786.867		219.25		
1786.894			98.75	
1786.894				537.25
1786.894	434.75			
1786.894		219.25		
1786.919			98.25	
1786.919				537.25
1786.919	434			
1786.919		223.75		
1786.937			98.5	
1786.937				536.75
1786.937	432.75			
1786.937		227.75		
1786.962			98.5	
1786.962				536.75
1786.962	432.75			
1786.962		227.75		
1786.989			98.25	
1786.989				536.5
1786.989	431.75			
1786.989		231.75		
1787.011			98	
1787.011				537
1787.011		234.75		
1787.011	429.75			
1787.032			98.25	
1787.032				536.75
1787.032		237.5		
1787.032	428.25			
1787.056			98.25	
1787.056				536.75
1787.056		237.5		
1787.056	428.25			
1787.086			98.5	
1787.086				536.75
1787.086		239.25		
1787.086	426.25			
1787.111			98.25	
1787.111				536.5
1787.111		240.75		
1787.111	424.25			
1787.133			98.75	
1787.133				537.25
1787.133		241.25		
1787.133	422.25			
1787.155			98.75	
1787.155				537.25
1787.155		241.25		
1787.155	422.25			
1787.179			99	
1787.179				537.25
1787.179		241		
1787.179	419.75			
1787.208			99	
1787.208				537.25
1787.208		240.25		
1787.208	418			
1787.233			99.25	
1787.233				537.5
1787.233		238.25		
1787.233	416.5			
1787.252			99.25	
1787.252				537.5
1787.252		238.25		
1787.252	416.5			
1787.274			99.75	
1787.274				537.75
1787.274		235.75		
1787.274	414.75			
1787.294			99.75	
1787.294				537.75
1787.294		235.75		
1787.294	414.75			
1787.319			100	
1787.319				538.5
1787.319		232.75		
1787.319	414			
1787.343			100	
1787.343				538.25
1787.343		229.5		
1787.343	413.25			
1787.366			100.5	
1787.366				538.5
1787.366	412.75			
1787.366		226		
1787.388			100.5	
1787.388				538.5
1787.388	412.75			
1787.388		226		
1787.415			100.75	
1787.415				539.25
1787.415	413			
1787.415		222		
1787.441			101	
1787.441				539.5
1787.441	413.75			
1787.441		217.75		
1787.463			101.75	
1787.463				539.75
1787.463	414.75			
1787.463		213.75		
1787.484			101.75	
1787.484				539.75
1787.484	414.75			
1787.484		213.75		
1787.503			101.5	
1787.503				539.75
1787.503	416			
1787.503		210		
1787.524			101.5	
1787.524				539.75
1787.524	416			
1787.524		210		
1787.549			102	
1787.549				540.25
1787.549	417.75			
1787.549		207		
1787.569			102.25	
1787.569				540.5
1787.569	419.75			
1787.569		204		
1787.599			102.5	
1787.599				540.25
1787.599	422.25			
1787.599		202.25		
1787.622			102.5	
1787.622				540.25
1787.622	422.25			
1787.622		202.25		
1787.647			102.25	
1787.647				540.5
1787.647	424.5			
1787.647		200.25		
1787.665			102.25	
1787.665				540.5
1787.665	427.25			
1787.665		199.75		
1787.688			102.25	
1787.688				540.5
1787.688	427.25			
1787.688		199.75		
1787.712			102.25	
1787.712				540.5
1787.712	429.75			
1787.712		199.5		
1787.736			102	
1787.736				540.25
1787.736	432			
1787.736		200.25		
1787.758			102	
